EG;OG;Heizlast_gesamt
28.742703171000006;7.421198567999999;36.163901739
28.938231764000008;7.471682912;36.40991467600001
29.133760357000007;7.5221672559999995;36.655927613
29.329288950000006;7.5726516;36.901940550000006
39.30124719300001;10.147353144;49.44860033700001
39.30124719300001;10.147353144;49.44860033700001
39.07050483820001;10.085280172768;49.15578501096801
22.77876699240001;6.492130298016;29.27089729041601
15.211792555600002;4.965085027647998;20.176877583248
12.91794397780001;4.6705640789439995;17.588508056744008
14.729096609800006;5.20043741968;19.929534029480006
9.302862357200006;3.3173482170559994;12.620210574256005
11.563656702000007;3.302430632736;14.866087334736006
15.505382331400005;4.019198319999999;19.524580651400004
29.133760357000007;7.5221672559999995;36.655927613
29.91587472900001;7.724104632;37.63997936100001
30.502460508000006;7.875557663999999;38.378018172000004
31.08904628700001;8.027010696000001;39.11605698300001
31.87116065900001;8.228948072000001;40.10010873100001
32.45774643800001;8.380401104;40.83814754200001
23.267902567000007;6.007636936000001;29.275539503000008
24.050016939000006;6.209574312;30.259591251000007
24.832131311000005;6.411511687999999;31.243642999000002
25.809774276000006;6.663933407999999;32.473707684000004
26.591888648000005;6.865870784;33.457759432
27.17847442700001;7.017323816;34.195798243000006
27.569531613000006;7.118292503999999;34.687824117000005
28.156117392000006;7.269745536;35.42586292800001
38.12807563500001;9.84444708;47.97252271500001
38.51913282100001;9.945415768;48.464548589
38.483919059200005;9.933827140768;48.41774619996801
37.84977332400001;9.763326689376001;47.61310001337601
37.43970338820001;9.659029044288;47.098732432488006
36.73853791280001;9.476939965664;46.215477878464014
36.40556205600001;9.391689739968;45.79725179596801
21.718499320800007;6.259556875391999;27.978056196192007
17.528452537400014;4.940981450048;22.469433987448014
20.85899284700001;5.404526539328;26.26351938632801
35.195146740000006;9.087181919999999;44.282328660000005
35.58620392600001;9.188150608;44.77435453400001
36.17278970500001;9.33960364;45.51239334500001
36.563846891000004;9.440572327999998;46.004419219
37.15043267000001;9.59202536;46.74245803000001
37.541489856000005;9.692994048;47.234483904
28.351645985000008;7.32022988;35.67187586500001
28.742703171000006;7.421198567999999;36.163901739
28.938231764000008;7.471682912;36.40991467600001
29.133760357000007;7.5221672559999995;36.655927613
29.329288950000006;7.5726516;36.901940550000006
29.524817543000005;7.6231359439999995;37.147953487
29.524817543000005;7.6231359439999995;37.147953487
29.524817543000005;7.6231359439999995;37.147953487
29.72034613600001;7.673620288;37.39396642400001
29.72034613600001;7.673620288;37.39396642400001
29.489603781200003;7.611547316767999;37.101151097968
27.870161609200007;7.1852961882879995;35.055457797488
27.467745145200006;7.084327500288;34.552072645488
26.675705445800006;6.879061167199999;33.554766613000005
26.424516390600004;6.816988195967999;33.241504586568006
3.657933921400005;1.904462017888;5.562395939288005
0.14998370020000706;0.5809558794879992;0.7309395796880063
10.158941568800005;2.640402569696;12.799344138496005
22.876845381000003;5.906668247999999;28.783513629
22.876845381000003;5.906668247999999;28.783513629
23.07237397400001;5.957152592;29.02952656600001
23.267902567000007;6.007636936000001;29.275539503000008
23.267902567000007;6.007636936000001;29.275539503000008
23.463431160000006;6.05812128;29.521552440000008
23.658959753000005;6.108605623999999;29.767565377000004
23.658959753000005;6.108605623999999;29.767565377000004
24.050016939000006;6.209574312;30.259591251000007
24.636602718000006;6.361027344;30.997630062000006
24.832131311000005;6.411511687999999;31.243642999000002
25.223188497000006;6.512480376;31.735668873000005
25.418717090000005;6.56296472;31.981681810000005
25.614245683000004;6.613449063999999;32.227694747
25.809774276000006;6.663933407999999;32.473707684000004
26.200831462000007;6.764902096;32.96573355800001
26.165617700200006;6.753313468768;32.91893116896801
25.69178679620001;6.621708734144;32.31349553034401
24.753212410600003;6.381676519359999;31.134888929960002
24.147613881800005;6.226894530272;30.374508412072004
24.091953419600006;6.21530590304;30.307259322640007
24.171468365600006;6.238483157504;30.409951523104006
24.765707616400004;6.393265146591999;31.158972762992004
25.541695315200005;6.594401644607999;32.13609695980801
26.00530286900001;6.714417752;32.71972062100001
25.614245683000004;6.613449063999999;32.227694747
25.027659904000007;6.461996032;31.489655936000005
24.636602718000006;6.361027344;30.997630062000006
24.245545532000005;6.260058656;30.505604188000007
24.050016939000006;6.209574312;30.259591251000007
23.267902567000007;6.007636936000001;29.275539503000008
22.681316788000004;5.856183904;28.537500692000002
22.290259602000006;5.755215216;28.045474818000006
21.899202416000005;5.654246528;27.553448944000003
21.508145230000004;5.55327784;27.061423070000004
21.312616637000005;5.502793496;26.815410133000004
20.921559451000004;5.401824808;26.323384259000004
20.726030858000005;5.351340464;26.077371322000005
30.502460508000006;7.875557663999999;38.378018172000004
30.111403322000008;7.774588976;37.885992298000005
29.880660967200008;7.712516004768;37.593176971968006
27.10894097180001;6.995748317504001;34.10468928930401
23.92897586200001;6.1854707344;30.114446596400008
22.743458109600006;5.87510587824;28.618563987840005
22.301135161200005;5.758418727936;28.059553889136005
22.322568778000008;5.765877520096;28.08844629809601
22.94732906800001;5.928118301344;28.87544736934401
24.191468031800007;6.249270906751999;30.440738938552006
25.614245683000004;6.613449063999999;32.227694747
26.00530286900001;6.714417752;32.71972062100001
26.00530286900001;6.714417752;32.71972062100001
26.396360055000006;6.815386439999999;33.21174649500001
26.396360055000006;6.815386439999999;33.21174649500001
26.591888648000005;6.865870784;33.457759432
17.010987591000003;4.3921379279999995;21.403125519000003
17.206516184000005;4.442622272;21.649138456000006
18.184159149000006;4.695043992;22.879203141000005
18.379687742000005;4.745528336;23.125216078000005
18.966273521;4.896981367999999;23.863254889
19.161802114000004;4.9474657120000005;24.109267826000004
19.552859300000005;5.0484344;24.601293700000006
19.748387893000004;5.098918744;24.847306637000003
29.91587472900001;7.724104632;37.63997936100001
29.91587472900001;7.724104632;37.63997936100001
29.880660967200008;7.712516004768;37.593176971968006
28.356785741800007;7.313571965823999;35.67035770762401
26.31719929520001;6.798741654560001;33.11594094976001
24.843304893000006;6.422974870079999;31.266279763080007
23.59333727880001;6.109281056832;29.70261833563201
24.152064745000004;6.244214748544;30.396279493544004
25.36311279120001;6.549648891648;31.91276168284801
26.777640925000007;6.917156005984;33.694796930984005
27.960588799000007;7.219261191999999;35.179849991000005
28.547174578000007;7.370714223999999;35.91788880200001
29.133760357000007;7.5221672559999995;36.655927613
29.72034613600001;7.673620288;37.39396642400001
30.306931915000007;7.8250733199999996;38.13200523500001
30.697989101000005;7.926042008;38.624031109
21.508145230000004;5.55327784;27.061423070000004
22.094731009000007;5.704730872000001;27.799461881000006
22.876845381000003;5.906668247999999;28.783513629
23.658959753000005;6.108605623999999;29.767565377000004
24.636602718000006;6.361027344;30.997630062000006
25.027659904000007;6.461996032;31.489655936000005
25.418717090000005;6.56296472;31.981681810000005
25.809774276000006;6.663933407999999;32.473707684000004
35.97726111200001;9.289119295999999;45.266380408
36.36831829800001;9.390087984;45.75840628200001
36.18414898300001;9.33960364;45.52375262300001
32.96615837360001;8.522668142719999;41.48882651632001
30.126580733000008;7.814160125600001;37.94074085860001
26.919949401600007;7.043579137248;33.96352853884801
26.73760490800001;6.957528033568;33.695132941568005
28.227942181600007;7.305186850528;35.53312903212801
28.798326948600007;7.448380212383999;36.246707160984
31.05033189380001;8.021153659808;39.071485553608014
33.43538940300001;8.632822824;42.06821222700001
33.63091799600001;8.683307168;42.31422516400001
34.021975182000006;8.784275855999999;42.806251038000006
34.41303236800001;8.885244544;43.29827691200001
34.80408955400001;8.986213231999999;43.790302786000005
34.99961814700001;9.036697576;44.03631572300001
25.614245683000004;6.613449063999999;32.227694747
26.00530286900001;6.714417752;32.71972062100001
26.00530286900001;6.714417752;32.71972062100001
25.809774276000006;6.663933407999999;32.473707684000004
25.418717090000005;6.56296472;31.981681810000005
25.223188497000006;6.512480376;31.735668873000005
25.027659904000007;6.461996032;31.489655936000005
24.832131311000005;6.411511687999999;31.243642999000002
34.21750377500001;8.8347602;43.05226397500001
34.021975182000006;8.784275855999999;42.806251038000006
33.41153491920001;8.621234196768;42.03276911596801
8.614062555000007;3.2029382555519987;11.817000810552006
2.0165744138000044;1.9375006984639995;3.954075112264004
1.387548956600007;2.0709580793599995;3.4585070359600065
5.178325721200004;2.951819194144;8.130144915344005
2.3252292738000087;1.683602667648;4.008831941448008
0.9655236972000054;0.7217466073920003;1.6872703045920057
4.181130124200003;1.1017686720959992;5.282898796296002
20.139445079000005;5.199887432;25.339332511000006
21.117088044000006;5.452309152;26.569397196000004
21.899202416000005;5.654246528;27.553448944000003
22.681316788000004;5.856183904;28.537500692000002
23.658959753000005;6.108605623999999;29.767565377000004
24.441074125000007;6.310543;30.751617125000006
15.642287440000004;4.038747519999999;19.681034960000005
16.424401812000006;4.240684896;20.665086708000008
18.379687742000005;4.745528336;23.125216078000005
20.334973672000004;5.250371776;25.585345448000005
22.485788195000005;5.80569956;28.291487755000006
23.658959753000005;6.108605623999999;29.767565377000004
24.636602718000006;6.361027344;30.997630062000006
25.809774276000006;6.663933407999999;32.473707684000004
36.36831829800001;9.390087984;45.75840628200001
37.345961263000014;9.642509704000002;46.98847096700001
37.12657818620001;9.580436732768;46.70701491896801
6.899817972200001;3.0851993369600006;9.985017309160002
1.5237502388000088;2.1872688942079996;3.7110191330080085
3.6713793590000066;2.958901650848;6.630281009848007
9.03344229380001;4.2999788978239994;13.333421191624009
1.9195173532000034;1.8225407492800003;3.7420581024800037
0.0;0.48651966051200013;0.48651966051200013
2.7766591234000053;0.7480019286400008;3.524661052040006
27.522958573200007;7.106703876767999;34.62966244996801
27.765060206000005;7.1687768479999985;34.933837054
27.960588799000007;7.219261191999999;35.179849991000005
28.156117392000006;7.269745536;35.42586292800001
28.351645985000008;7.32022988;35.67187586500001
28.547174578000007;7.370714223999999;35.91788880200001
18.966273521;4.896981367999999;23.863254889
19.161802114000004;4.9474657120000005;24.109267826000004
18.575216335000004;4.79601268;23.371229015000004
17.597573370000003;4.5435909599999995;22.141164330000002
16.815458998000004;4.341653584;21.157112582000003
16.228873219000004;4.190200552;20.419073771000004
15.837816033000003;4.089231863999999;19.927047897
15.251230254000003;3.9377788319999993;19.189009086000002
14.860173068000005;3.836810144;18.696983212000006
14.469115882000004;3.735841456;18.204957338000003
14.078058696000003;3.634872768;17.712931464000004
11.303917833600003;2.913975245664;14.217893079264003
7.125323176200001;1.8562066556159997;8.981529831816001
5.595321277600003;1.456461738688;7.051783016288002
4.245093994200003;1.111331000832;5.356424995032003
6.337827188000002;1.6509403225280002;7.988767510528002
7.218171233000001;1.8711242399360002;9.089295472936001
8.623313921600001;2.2303716841280004;10.853685605728002
8.016672313;2.0698581039999997;10.086530417
8.212200906;2.1203424479999993;10.332543353999998
8.407729499000004;2.1708267920000006;10.578556291000005
8.603258092000003;2.221311136;10.824569228000003
8.798786685000001;2.2717954799999998;11.070582165000001
8.994315278000002;2.3222798239999998;11.316595102
8.994315278000002;2.3222798239999998;11.316595102
9.580901057000002;2.4737328560000003;12.054633913000002
11.536186987000004;2.978576296;14.514763283000004
14.078058696000003;3.634872768;17.712931464000004
16.424401812000006;4.240684896;20.665086708000008
17.793101963000005;4.594075304;22.387177267000006
19.161802114000004;4.9474657120000005;24.109267826000004
20.530502265000006;5.300856120000001;25.83135838500001
21.508145230000004;5.55327784;27.061423070000004
22.485788195000005;5.80569956;28.291487755000006
22.692676066000004;5.856183904;28.548859970000002
22.186052267200004;5.717120377216;27.903172644416003
21.811196093200003;5.62441135936;27.435607452560003
18.844990584600005;4.8860681736;23.731058758200007
20.054753691600006;5.1757838544;25.230537546000004
4.017668847800003;1.932695430559999;5.950364278360002
0.0;0.06612556822399895;0.06612556822399895
0.0;0.0;0.0
21.496785952000003;5.55327784;27.050063792000003
22.290259602000006;5.755215216;28.045474818000006
22.876845381000003;5.906668247999999;28.783513629
23.658959753000005;6.108605623999999;29.767565377000004
24.441074125000007;6.310543;30.751617125000006
25.223188497000006;6.512480376;31.735668873000005
26.00530286900001;6.714417752;32.71972062100001
26.787417241000004;6.916355127999999;33.703772369000006
26.396360055000006;6.815386439999999;33.21174649500001
26.00530286900001;6.714417752;32.71972062100001
25.418717090000005;6.56296472;31.981681810000005
25.027659904000007;6.461996032;31.489655936000005
24.832131311000005;6.411511687999999;31.243642999000002
24.441074125000007;6.310543;30.751617125000006
34.021975182000006;8.784275855999999;42.806251038000006
33.63091799600001;8.683307168;42.31422516400001
33.40017564120001;8.621234196768;42.02140983796801
30.579461739000006;7.888748047199999;38.468209786200006
27.029333177800012;6.989891281312;34.01922445911201
22.78939841920001;5.932122691264;28.72152111046401
21.094537978200005;5.4934820575679995;26.588020035768004
21.363305832600005;5.5390356885120005;26.902341521112007
22.438880447800006;5.801444279776;28.240324727576006
25.19197856420001;6.505822461824;31.69780102602401
27.17847442700001;7.017323816;34.195798243000006
27.569531613000006;7.118292503999999;34.687824117000005
27.960588799000007;7.219261191999999;35.179849991000005
28.547174578000007;7.370714223999999;35.91788880200001
28.938231764000008;7.471682912;36.40991467600001
29.329288950000006;7.5726516;36.901940550000006
20.139445079000005;5.199887432;25.339332511000006
20.530502265000006;5.300856120000001;25.83135838500001
23.07237397400001;5.957152592;29.02952656600001
26.00530286900001;6.714417752;32.71972062100001
29.133760357000007;7.5221672559999995;36.655927613
30.502460508000006;7.875557663999999;38.378018172000004
32.066689252;8.279432415999999;40.346121668
33.82644658900001;8.733791512;42.56023810100001
44.77604779700001;11.560914776;56.33696257300001
45.94921935500001;11.86382084;57.81304019500001
46.547164412000015;12.015273872000002;58.56243828400002
45.54231534320001;11.761124950880001;57.30344029408001
44.736253639400005;11.56491916592;56.30117280532001
44.42204867300001;11.496188280512;55.918236953512015
44.92442678340001;11.620334222975998;56.54476100637601
45.98355852720001;11.887673527296;57.87123205449601
46.472845386200014;12.006888756704;58.479734142904015
48.02921548360001;12.405031917664;60.43424740126401
49.22663239620001;12.710466060768;61.93709845696801
50.055319808000014;12.923992064;62.97931187200001
51.032962773000015;13.176413784;64.20937655700001
51.81507714500001;13.37835116;65.19342830500001
52.79272011000001;13.630772879999999;66.42349299000001
53.57483448200001;13.832710255999999;67.40754473800001
44.77604779700001;11.560914776;56.33696257300001
45.55816216900001;11.762852152;57.321014321000014
44.77604779700001;11.560914776;56.33696257300001
43.99393342500001;11.358977399999999;55.35291082500001
43.01629046000001;11.10655568;54.12284614000001
42.62523327400001;11.005586992;53.63082026600001
42.038647495000006;10.854133959999999;52.892781455000005
41.45206171600001;10.702680928;52.15474264400001
50.83743418000001;13.12592944;63.96336362000001
50.44637699400001;13.024960752;63.47133774600001
49.64040813820001;12.811434748767999;62.45184288696801
40.18749553060002;10.534457665408;50.721953196008016
32.05566695440001;8.639905280704;40.69557223510401
29.97680675360001;8.04075106688;38.01755782048001
28.632500968600006;7.694018573056;36.326519541656005
27.399125237200007;7.263637609504;34.662762846704005
30.172074008400006;7.835610178943999;38.007684187344005
33.797862698;8.733666066847999;42.531528764848005
38.8636169672;10.034795828767999;48.898412795968
39.10571860000001;10.0968688;49.20258740000001
39.30124719300001;10.147353144;49.44860033700001
39.692304379000014;10.248321832;49.940626211000016
39.887832972000005;10.298806176;50.186639148000005
40.27889015800001;10.399774864;50.67866502200001
30.697989101000005;7.926042008;38.624031109
30.89351769400001;7.9765263520000005;38.87004404600001
32.066689252;8.279432415999999;40.346121668
33.044332217000004;8.531854136;41.576186353000004
34.21750377500001;8.8347602;43.05226397500001
34.80408955400001;8.986213231999999;43.790302786000005
35.195146740000006;9.087181919999999;44.282328660000005
35.78173251900001;9.238634952;45.02036747100001
45.94921935500001;11.86382084;57.81304019500001
46.34027654100001;11.964789527999999;58.305066069000006
45.843578069600014;11.829054958304;57.67263302790401
31.49427676180001;8.583563900512;40.07784066231201
35.139412908600015;9.222665599392002;44.36207850799202
28.315242405000014;7.828826819616001;36.14406922461602
26.285823145200013;7.651793899200001;33.937617044400014
20.026804803800008;5.961581524447999;25.988386328248005
28.308165500000012;7.410960806432;35.71912630643201
33.94909010680001;8.772561783615998;42.721651890416005
38.66808837420001;9.984311484768002;48.65239985896801
39.887832972000005;10.298806176;50.186639148000005
40.86547593700001;10.551227895999999;51.41670383300001
41.84311890200001;10.803649616;52.64676851800001
42.82076186700001;11.056071335999999;53.876833203000004
43.99393342500001;11.358977399999999;55.35291082500001
35.195146740000006;9.087181919999999;44.282328660000005
36.17278970500001;9.33960364;45.51239334500001
37.15043267000001;9.59202536;46.74245803000001
38.12807563500001;9.84444708;47.97252271500001
39.10571860000001;10.0968688;49.20258740000001
39.49677578600001;10.197837488;49.694613274000005
39.887832972000005;10.298806176;50.186639148000005
40.47441875100001;10.450259208;50.92467795900001
50.44637699400001;13.024960752;63.47133774600001
50.83743418000001;13.12592944;63.96336362000001
49.94059110020002;12.889226182304;62.82981728250402
21.261057397800016;6.585263858399999;27.846321256200014
16.144819107800014;5.644307863808001;21.789126971608013
13.798959710600013;5.452482804223999;19.251442514824014
18.044796488800003;6.425252058879998;24.47004854768
18.026323621200007;5.304484174463999;23.330807795664008
13.33706465140001;3.8633645626239996;17.20042921402401
24.85844561940001;6.431784527903999;31.29023014730401
37.13907339200001;9.59202536;46.73109875200001
38.51913282100001;9.945415768;48.464548589
39.887832972000005;10.298806176;50.186639148000005
41.45206171600001;10.702680928;52.15474264400001
42.82076186700001;11.056071335999999;53.876833203000004
44.189462018000015;11.409461744000001;55.59892376200001
35.78173251900001;9.238634952;45.02036747100001
37.15043267000001;9.59202536;46.74245803000001
38.71466141400001;9.995900112000001;48.71056152600001
40.47441875100001;10.450259208;50.92467795900001
42.42970468100001;10.955102648;53.38480732900001
43.40734764600001;11.207524368;54.614872014000014
44.384990611000006;11.459946087999999;55.844936699
45.55816216900001;11.762852152;57.321014321000014
46.34027654100001;11.964789527999999;58.305066069000006
47.12239091300001;12.166726904;59.28911781700001
47.28270574420001;12.205622620767999;59.488328364968005
45.43054738460001;11.725558191200001;57.15610557580001
43.74211163960001;11.295978105632;55.038089745232014
39.367746529800016;10.224092809247999;49.591839339048015
38.632354209000006;10.037873895551998;48.670228104552
29.88451805780001;8.28971838464;38.174236442440005
30.237493580800006;8.038097542623998;38.27559112342401
27.032054340600013;6.999250926815999;34.03130526741601
43.74047251420001;11.296904428768;55.03737694296801
43.60287623900001;11.258008711999999;54.86088495100001
43.21181905300001;11.157040024;54.36885907700001
43.01629046000001;11.10655568;54.12284614000001
42.62523327400001;11.005586992;53.63082026600001
42.42970468100001;10.955102648;53.38480732900001
42.23417608800001;10.904618304;53.13879439200001
41.84311890200001;10.803649616;52.64676851800001
41.06100453000001;10.601712240000001;51.66271677000002
40.08336156500001;10.34929052;50.432652085000015
39.10571860000001;10.0968688;49.20258740000001
38.51913282100001;9.945415768;48.464548589
37.932547042;9.793962735999997;47.726509778
37.345961263000014;9.642509704000002;46.98847096700001
36.95490407700001;9.541541016;46.496445093000005
36.563846891000004;9.440572327999998;46.004419219
35.75787803520001;9.227046324768;44.984924359968005
29.305248770200002;7.595703409311999;36.900952179512004
23.859349558800005;6.227569963103999;30.086919521904004
20.458716433000006;5.362678200928;25.82139463392801
18.385294011800006;4.834657506464;23.219951518264004
17.35638528440001;4.543340069696;21.89972535409601
18.606892780800003;4.828925915423999;23.435818696224
21.773617627800007;5.6301429504;27.403760578200007
25.993943591000008;6.714417752;32.70836134300001
25.809774276000006;6.663933407999999;32.473707684000004
25.809774276000006;6.663933407999999;32.473707684000004
25.614245683000004;6.613449063999999;32.227694747
25.614245683000004;6.613449063999999;32.227694747
25.614245683000004;6.613449063999999;32.227694747
25.614245683000004;6.613449063999999;32.227694747
25.418717090000005;6.56296472;31.981681810000005
26.00530286900001;6.714417752;32.71972062100001
26.591888648000005;6.865870784;33.457759432
27.17847442700001;7.017323816;34.195798243000006
27.569531613000006;7.118292503999999;34.687824117000005
28.351645985000008;7.32022988;35.67187586500001
28.351645985000008;7.32022988;35.67187586500001
38.32360422800001;9.894931424000001;48.21853565200001
38.51913282100001;9.945415768;48.464548589
38.53049209900001;9.945415768;48.475907867000004
36.491892568800004;9.414866994432;45.906759563232
34.98520527180001;9.031641417792;44.016846689592015
33.88858791060001;8.752713486240001;42.64130139684001
33.178335012800005;8.570624407615998;41.748959420416
33.40438464500001;8.628567543775999;42.03295218877601
34.25746642280001;8.848751461184;43.10621788398401
35.51069280900001;9.169904066592;44.680596875592016
36.90833103720001;9.529952388768;46.43828342596801
37.15043267000001;9.59202536;46.74245803000001
37.345961263000014;9.642509704000002;46.98847096700001
37.541489856000005;9.692994048;47.234483904
37.932547042;9.793962735999997;47.726509778
38.12807563500001;9.84444708;47.97252271500001
28.547174578000007;7.370714223999999;35.91788880200001
28.938231764000008;7.471682912;36.40991467600001
28.742703171000006;7.421198567999999;36.163901739
28.547174578000007;7.370714223999999;35.91788880200001
28.547174578000007;7.370714223999999;35.91788880200001
28.547174578000007;7.370714223999999;35.91788880200001
28.547174578000007;7.370714223999999;35.91788880200001
28.547174578000007;7.370714223999999;35.91788880200001
38.32360422800001;9.894931424000001;48.21853565200001
38.12807563500001;9.84444708;47.97252271500001
37.4824216104;9.669816793535999;47.152238403936
28.711363705600007;7.5401629071039995;36.251526612704005
26.03431658840001;6.802746044479999;32.837062632880006
23.322502743600005;6.112484568768;29.434987312368005
22.376516745600007;5.855933013696;28.232449759296006
21.35812939120001;5.584463874304;26.94259326550401
22.580387704000007;5.8625909278720005;28.44297863187201
25.339016448000006;6.551250647616;31.890267095616007
30.295572637000006;7.8250733199999996;38.12064595700001
29.91587472900001;7.724104632;37.63997936100001
29.72034613600001;7.673620288;37.39396642400001
29.329288950000006;7.5726516;36.901940550000006
29.133760357000007;7.5221672559999995;36.655927613
28.938231764000008;7.471682912;36.40991467600001
18.770744928000003;4.846497024;23.617241952
18.575216335000004;4.79601268;23.371229015000004
18.575216335000004;4.79601268;23.371229015000004
18.379687742000005;4.745528336;23.125216078000005
18.379687742000005;4.745528336;23.125216078000005
17.988630556000004;4.6445596479999995;22.633190204
17.988630556000004;4.6445596479999995;22.633190204
17.793101963000005;4.594075304;22.387177267000006
27.374003020000007;7.06780816;34.44181118000001
27.17847442700001;7.017323816;34.195798243000006
26.568034164200004;6.854282156768;33.422316320968
25.545252110000007;6.586942852448;32.132194962448004
23.884916537200006;6.160691723968;30.045608261168006
